date,equity,cash,holding_code,scheduled_code
2026-08-17,304833.05541687005,304833.05541687005,,
2026-08-18,304833.05541687005,304833.05541687005,,
2026-08-19,304833.05541687005,304833.05541687005,,
2026-08-20,304833.05541687005,304833.05541687005,,
2026-08-21,304833.05541687005,304833.05541687005,,
2026-08-24,304833.05541687005,304833.05541687005,,
2026-08-25,304833.05541687005,304833.05541687005,,
2026-08-26,304833.05541687005,304833.05541687005,,
2026-08-27,304833.05541687005,304833.05541687005,,
2026-08-28,304833.05541687005,304833.05541687005,,
2026-08-31,304833.05541687005,304833.05541687005,,
2026-09-01,304833.05541687005,304833.05541687005,,
2026-09-02,304833.05541687005,304833.05541687005,,
2026-09-03,304833.05541687005,304833.05541687005,,
2026-09-04,304833.05541687005,304833.05541687005,,
2026-09-07,304833.05541687005,304833.05541687005,,
2026-09-08,304833.05541687005,304833.05541687005,,
